name;small_name;tms;fut_price;s;a;b;c;d;e;t
NULL;RIG3vm;2013-02-05 18:34:07.350;161210;-0,160669274286478;21,3409833079597;56,3877993959472;0,393437495841938;-14,5823266892979;1,84487902893397;0,0274465064512464
NULL;RIG3vm;2013-02-06 18:33:54.240;159900;-0,160513024286478;20,5565355720449;54,6757406039418;0,438127495841938;-13,6632391011935;2,01156272943799;0,0247071925642819
NULL;RIG3vm;2013-02-07 18:34:09.807;159800;-0,068950524286478;19,3977386551188;59,945822513885;0,392659995841938;-10,6573328268554;2,43762737867242;0,0219669908031136
NULL;RIG3vm;2013-02-08 18:35:11.887;158730;-0,099731774286478;18,7550195252132;65,6340854946994;0,346873745841938;-14,8812533041776;2,40986471315046;0,0192252986816749
NULL;RIG3vm;2013-02-11 18:33:33.687;158270;0,057299475713522;19,8386013490413;60,0254199431105;0,423589995841938;-5,04348069353079;4,29599872433184;0,0110092278985676
NULL;RIG3vm;2013-02-12 18:33:47.517;158230;-0,035105283970859;21,240955347934;82,95450376607;0,300779544745503;-12,4849931519393;5,2968805543279;0,00826905784719235
NULL;RIG3vm;2013-02-13 18:34:44.510;161190;-0,187449033970859;21,601481397399;73,9693331186052;0,303623294745503;-14,9999084209261;1,22853776908433;0,00552752427471855
NULL;RIG3vm;2013-02-14 18:34:11.150;158290;-0,097926263224121;23,0548267862435;114,67611862568;0,161666310109201;-14,9994445674211;4,95109396792313;0,00278884458361379
NULL;RIG3vm;2013-02-15 18:51:25.570;157440;0;0;0;1;0;1;1,63305433894769E-05
NULL;RIG3vm;2013-02-18 18:49:00.910;157440;0;0;0;1;0;1;-0,00819824987944729
NULL;RIG4vm;2013-11-15 18:35:05.790;143860;-0,06314757739275;21,9721179150176;67,0143661787539;0,294509176540408;-14,9406552398494;3,48644452232061;0,257581660882219
NULL;RIG4vm;2013-11-18 18:34:18.213;145910;-0,12486632739275;22,6206550968531;66,6170115928331;0,280916676540408;-12,4280535716623;4,04223692155478;0,249363972899669
NULL;RIG4vm;2013-11-19 18:33:40.440;145150;-0,12189757739275;21,857267581872;90,8842096477082;0,205446676540408;-14,9997474521359;4,58658444650542;0,24662545175753
NULL;RIG4vm;2013-11-20 18:35:14.407;144440;0,00357117260725;21,6369725799219;79,4986078678133;0,216071676540408;-14,9996599288858;3,99810501704394;0,243882744922715
NULL;RIG4vm;2013-11-21 18:35:09.253;142350;0,0135711726;21,7411729361126;79,2992706560247;0,2091966765;-14,9984397865169;4,37742008187355;0,241143177357407
NULL;RIF1vm;2010-11-12 18:34:44.097;160800;0;25,8445172001055;0;1,00000000000029;0;1,00000000000029;0,180375815256774
NULL;RIF1vm;2010-11-13 18:35:23.943;159965;0,151953857421877;21,4357848171427;33,4416261443064;0,727258590576352;-4,55955772321522;1,00089707852008;0,1776423414302
NULL;RIF1vm;2010-11-15 18:44:29.550;160830;0,0898306549;21,7946792912087;80,924433456967;0,2395865444;-6,14591244480242;1;0,172160594140881
NULL;RIF1vm;2010-11-16 18:35:54.890;157295;0,79773486328121;26,7922170975689;145,297267396133;0,052134033203125;11,8335984236171;1,09909143550468;0,169444639541737
NULL;RIF1vm;2010-11-17 18:35:06.960;156480;0,914749511718757;19,3770962431022;146,771524729367;0,04799072265625;14,9999866771682;21,7040356493151;0,166713916929579
NULL;RIF1vm;2010-11-18 18:35:04.910;159785;1,15393041992184;15,8856522356151;107,140570893014;0,05665771484375;-0,985608534605953;1,00866633586313;0,163981739652327
NULL;RIF1vm;2010-11-19 18:36:15.170;158720;1,35960903057592;13,8137017558255;79,4220603362384;0,063236084;-4,34463107976732;4,19377780948345;0,161247253884818
NULL;RIF1vm;2010-11-22 18:36:30.353;159530;0,977729147763385;20,9186580640798;113,859613344808;0,0535632324375;4,2545320489483;1,00000224604505;0,153050057966823
NULL;RIF1vm;2010-11-23 18:40:52.530;156880;0,0698248509;23,9023903704608;122,615915031941;0,0979710851;-4,33096305179739;1;0,15030953217686
NULL;RIF1vm;2010-11-24 18:38:40.460;159610;0,1826415811;23,1761999605085;142,4659432901;0,0839537511;-9,5555181059;8,4780048161;0,147581465909655
NULL;RIF1vm;2010-11-25 18:35:37.860;161795;0,090370326177894;21,585967442234;41,6119845653634;0,436153883983852;-14,5513269926775;6,25595363579326;0,144855012423314
NULL;RIF1vm;2010-11-26 18:35:46.420;159925;0,141258998052911;22,5384702059241;102,010154695709;0,15179597382764;-14,9999749039685;14,6376570636177;0,142122487291366
NULL;RIF1vm;2010-11-29 18:36:08.983;158595;0,09570675195918;24,4669702370227;60,6045703796181;0,229071286038519;-9,12979821856318;9,16591379585038;0,133925070011292
NULL;RIF1vm;2010-11-30 18:35:33.910;159845;-0,21077274025625;26,0070231122851;81,413161893205;0,140920651240624;-12,3849248983067;1,00000207415682;0,131193936298128
NULL;RIF1vm;2010-12-01 18:34:32.487;163540;-0,31712283791249;27,9064536030661;110,250624562416;0,096656915346611;-14,9999509609331;1,05432109004323;0,128463624786975
NULL;RIF1vm;2010-12-02 18:37:43.013;167700;-0,128519462074416;26,0184352557525;129,446192293776;0,0764188782;-13,8862270265741;1,48900603254953;0,12572534424096
NULL;RIF1vm;2010-12-03 18:34:41.807;169855;0,117431221519342;23,7032177611681;89,6556600013063;0,109548339843767;-8,16413975406909;1,32361159831026;0,122998859131466
NULL;RIF1vm;2010-12-06 18:37:17.290;170060;-0,017954254811392;23,3702232801855;147,407824694321;0,117904306351479;-15;6,01488208454165;0,114797204348728
NULL;RIF1vm;2010-12-07 12:28:47.470;170060;-0,0420421487;23,9128921774339;134,87743985897;0,1152854452;-14,7207765010159;3,6678592439625;0,112764151764703
NULL;RIF1vm;2010-12-08 18:41:51.377;170060;-0,105841404365459;25,1378640953735;122,429545745681;0,133726504338521;-11,8584526800084;2,85118193507325;0,109324058557354
NULL;RIF1vm;2010-12-09 18:38:24.080;170060;-0,1118072105;24,9744300737231;123,046416871508;0,1246640043;-12,7794383166924;2,86284795474016;0,106598364026714
NULL;RIF1vm;2010-12-10 18:38:38.810;172150;0,054612416362071;22,05074747976;50,0494720519483;0,4309485352;-6,14499444740894;3,93593873332931;0,103865680778995
NULL;RIF1vm;2010-12-13 18:35:57.997;174120;0,086212514018321;22,2209227549199;55,7371912135355;0,345970263715639;-14,2273025333959;13,8191756416153;0,0956740505361405
NULL;RIF1vm;2010-12-14 18:37:57.810;174810;0,115321400681247;23,362378718726;78,0907760888905;0,171882128937511;-14,999974146041;6,04266940814569;0,0929380152340751
NULL;RIF1vm;2010-12-15 18:40:26.017;174860;0,096819247945278;23,9578516312844;125,345797036941;0,0906467773;-12,2829912135889;3,75447521325423;0,0902010628605376
NULL;RIF1vm;2010-12-16 18:35:01.493;173435;0,0018462890625;23,4777126903093;104,918740308162;0,122470117187502;-12,4025432991188;5,8005951627256;0,0874790998620946
NULL;RIF1vm;2010-12-17 18:34:35.123;174440;0,0304556640625;21,6925908928111;96,019735728196;0,152323046875016;-10,7000797822369;8,02336812350916;0,0847476815405435
NULL;RIF1vm;2010-12-20 18:35:25.450;173430;-0,006026416015625;21,4956202032365;73,4165519352867;0,229042626953156;-12,9806107288668;9,18515578286146;0,0765493788121515
NULL;RIF1vm;2010-12-21 18:36:22.193;175160;-0,047469287109375;21,6904035341267;67,3340449567561;0,274638330078171;-10,5366380516543;5,00780391527446;0,0738153357688011
NULL;RIF1vm;2010-12-22 18:35:13.880;176160;-0,027759814453125;21,6598171696332;61,3542055285184;0,297023583984422;-12,2302817153107;6,44393988564142;0,0710852772428809
NULL;RIF1vm;2010-12-23 18:34:59.533;176435;0,008106884765625;21,5974384898664;49,9673686874853;0,457625390625049;-14,5767356609779;8,25743275111935;0,0683534794434793
NULL;RIF1vm;2010-12-24 18:35:24.677;176440;0,044784130859375;20,7068176523431;44,6780857132562;0,566221582031275;-13,333959437958;7,36531003446679;0,0656204483410636
NULL;RIF1vm;2010-12-27 18:35:11.700;175435;0,01582294921875;22,9088743905039;53,8541887389685;0,380400048828126;-14,7664455787384;5,22541171017566;0,0574241378713867
NULL;RIF1vm;2010-12-28 18:35:33.900;176655;-0,01721416015625;23,6260884674982;62,9898444750761;0,283776513671854;-14,9999711674029;3,30700515339859;0,0546912016384336
NULL;RIF1vm;2010-12-29 18:36:00.400;176550;-0,01559794921875;24,069455862589;55,9377410495737;0,331169091796859;-14,9999681185789;3,432618252567;0,0519581072897094
NULL;RIF1vm;2010-12-30 18:35:04.260;176880;0,01150654296875;24,5328991836687;58,0380858832109;0,317002832031225;-14,9999648468464;3,37607985078867;0,0492276376627845
NULL;RIF1vm;2011-01-11 18:34:32.517;180000;-0,087241015625;23,5873792762533;61,9666266856062;0,389172021484347;-14,9999708751235;2,24465699252018;0,0164417633209928
NULL;RIF1vm;2011-01-12 18:33:46.843;187290;-0,137630419921874;23,7235191486336;72,276592638556;0,255656396484347;-14,9999789200318;1,93980119188271;0,0137109774625259
NULL;RIF1vm;2011-01-13 18:36:14.080;187145;-0,190084551223251;23,5227870972638;81,2412917684879;0,214179990941723;-15;2,30254541548139;0,0109740567121426
NULL;RIF1vm;2011-01-14 18:36:31.347;186150;-0,274949050906044;21,9997963456331;92,4640939282681;0,168308247728172;-15;1,22049591295173;0,00824127859496049
NULL;RIF1vm;2011-01-17 18:51:35.460;186150;0;0;0;1;0;1;1,59696928749776E-05
NULL;RIF2vm;2011-11-14 18:35:25.907;150985;-0,03171875;49,2575389945858;59,1128451301822;0,1745400461;-14,7270396549743;1,35971267515013;0,17217779713677
NULL;RIF2vm;2011-11-15 18:35:43.003;150110;0,0075;42,9295308980873;91,6708469348946;0,1111025461;-13,519161593925;1,0000300508711;0,169444987396434
NULL;RIF2vm;2011-11-16 18:34:59.353;149580;0,300625;40,4032929017256;66,20060493546;0,1823475461;-9,820254684204;5,02237584074754;0,166714138291658
NULL;RIF2vm;2011-11-17 18:34:42.577;149900;0,166875;41,8379510661682;70,5920727358603;0,1529800461;-14,1131960314779;3,55982389628582;0,163982435361719
NULL;RIF2vm;2011-11-18 18:35:10.813;147970;0,1625;41,7190437779364;67,5714786216834;0,1597000461;-10,7605689526074;2,80920869169816;0,161249309389841
NULL;RIF2vm;2011-11-21 18:35:43.050;139890;0,07378125;45,4356424110161;58,3759461701171;0,1616975461;-10,350317082806;2,28520475378725;0,153051544255071
NULL;RIF2vm;2011-11-22 18:34:44.670;139355;0,10065625;47,7231911742647;40,7143814621449;0,1073250461;-13,733489813553;3,36977733236497;0,150321169497608
NULL;RIF2vm;2011-11-23 18:41:56.407;139780;0,40475;45,2229458619773;65,0818573817508;0,0379150461;-5,08677219474042;1;0,14757526777143
NULL;RIF2vm;2011-11-24 18:44:07.093;138040;0,284098667159966;47,1810968247275;23,4174914018583;0,1561987961;-6,17387327909981;4,08673605129161;0,144838884614668
NULL;RIF2vm;2011-11-25 18:34:57.203;138200;0,273473667159966;45,6032255373125;54,356022705943;0,1615100461;-14,5283976727598;3,62732546610532;0,142124036825922
NULL;RIF2vm;2011-11-28 18:36:35.627;146225;0,080771850070299;46,8872957262329;44,5676998438021;0,101212737012172;-14,8246345321376;1,59591259936742;0,133924216186128
NULL;RIF2vm;2011-11-29 18:34:47.447;144950;0,165669637;44,8282502598235;62,2179361647111;0,1045278016;-9,20206179961485;2,11904357648742;0,131195390963222
NULL;RIF2vm;2011-11-30 18:35:36.867;152925;0,069888387;42,8323788523668;121,766627838841;0,0562453016;-14,9998239064246;1,06265425305354;0,128461600905105
NULL;RIF2vm;2011-12-01 18:35:26.330;152975;0,262310581959918;41,523807898885;105,257457547128;0,088037238111283;-14,5900778822769;3,84390714933552;0,125729676613087
NULL;RIF2vm;2011-12-02 18:35:41.177;153900;-0,12483812401995;43,4588586059541;99,5044238820245;0,078651978371746;-14,0071509936365;1,33632232933619;0,122996961742213
NULL;RIF2vm;2011-12-05 18:34:56.140;154475;0,281275560455513;40,678296269037;145,492719232333;0,044917323987255;-13,4614330517909;2,03794371480684;0,114801663213471
NULL;RIF2vm;2011-12-06 18:43:10.890;146915;0,563050020799976;43,0584860759834;115,244625092993;0,0468844173;-15;6,42091284501045;0,112053800851732
NULL;RIF2vm;2011-12-07 18:35:50.650;144830;0,709198174467661;42,7895919917222;107,202048571418;0,061477481134838;-4,79122046902898;2,74358286607706;0,109335474516023
NULL;RIF2vm;2011-12-08 18:35:01.593;144995;0,662948174467661;42,821595068096;99,7576617883424;0,062354981134838;-4,51054145504124;1,19006830629888;0,106604783527018
NULL;RIF2vm;2011-12-09 18:34:29.840;139700;0,2720106745;46,1185308887006;131,183255308136;0,0630699811;-11,5657789800238;2,17300648135883;0,103873554944392
NULL;RIF2vm;2011-12-12 18:33:49.217;133755;-0,0984580755;50,5866962110077;95,1282504514166;0,0661949811;-6,84700845952572;1,00014633041717;0,0956780982998792
NULL;RIF2vm;2011-12-13 18:33:42.820;136350;-0,1009375;51,4438817338274;116,304363242662;0,05521875;-13,5384999944475;1,54468681990021;0,0929460791383981
NULL;RIF2vm;2011-12-14 18:32:42.250;133800;0,06921875;49,8631975898391;110,799825060375;0,06475;-11,5711086829019;1,83005498684975;0,09021573600409
NULL;RIF2vm;2011-12-15 18:34:23.953;137410;-0,356910728881553;52,4008499268044;76,4114820843637;0,0521331444;-14,9999950441854;1,16532033142944;0,0874803015419545
NULL;RIF2vm;2011-12-16 18:34:28.603;135565;-0,17585109867394;49,1488133774721;64,6179683013577;0,066599061400208;-13,3601635135666;2,15877999211053;0,0847479029026229
NULL;RIF2vm;2011-12-19 18:35:22.300;134685;0,724393548811645;44,7168630148627;35,1269109390719;0,353225808892498;8,56656219396001;1,00005400209309;0,0765494736816141
NULL;RIF2vm;2011-12-20 18:34:18.963;137250;0,834862298811645;41,9660071746086;40,3486340658844;0,274944558892498;11,2323919449463;1,29254290921159;0,0738192570399229
NULL;RIF2vm;2011-12-21 18:34:11.877;136200;0,942362298811645;42,7836798620809;53,5650292411054;0,209475808892498;14,1032288779337;1,00010582504852;0,0710872378784418
NULL;RIF2vm;2011-12-22 18:38:57.793;136925;0,856893548800001;40,223556867555;38,2532413691114;0,2749445589;15;2,55255495161625;0,0683459531327778
NULL;RIF2vm;2011-12-23 18:34:39.023;137570;0,8714247988;38,6774624963133;53,7669856030819;0,1736945589;14,9990074603038;2,1357247365863;0,0656218713830029
NULL;RIF2vm;2011-12-26 18:34:43.923;139750;0,8643935488;38,3699541788495;59,184427248924;0,1527570589;14,9998101783782;2,21714475198094;0,0574250233197045
NULL;RIF2vm;2011-12-27 18:34:49.000;137790;0,8507997988;38,4991038760391;68,1420242007391;0,1743195589;14,4905289573322;1,00009445055982;0,0546925930572187
NULL;RIF2vm;2011-12-28 18:34:40.263;135940;0,7568935488;38,1680079417237;66,6988635914561;0,1883820589;14,0007111639775;1,03503653678855;0,0519606371420461
NULL;RIF2vm;2011-12-29 18:34:54.510;134265;0,8684560488;40,1965905966315;59,5988778319033;0,2252570589;14,9992153097748;1,00014795576245;0,0492279538943266
NULL;RIF2vm;2011-12-30 18:35:16.480;137320;0,647084006650011;34,7273947681804;64,2314362434397;0,229105469671524;8,57020293161651;1,00004992724348;0,0464950176613735
NULL;RIF2vm;2012-01-03 18:35:05.367;142845;0,7909902567;37,413970946411;80,1719425560219;0,1811367197;13,5551931612506;1,00007116892715;0,0355664034218277
NULL;RIF2vm;2012-01-04 18:34:46.540;142420;0,8325527567;40,9814064927054;85,8026709172867;0,1458242197;14,9993555941534;1,0002492310809;0,0328347637381971
NULL;RIF2vm;2012-01-05 18:34:28.837;141470;0,8427090067;41,8119582741085;109,60279897733;0,0983242197;14,9813598071146;1,00024915674218;0,0301030924314123
NULL;RIF2vm;2012-01-06 18:34:13.490;141970;0,6616152567;38,0768455934188;102,090398540075;0,1186367197;13,7253363479971;1,20668694499659;0,0273713262551649
NULL;RIF2vm;2012-01-09 18:34:16.593;141950;0,7586465067;41,984664486536;144,98998306275;0,0664492197;14,9997167920492;1,0057815276252;0,0191745098150207
NULL;RIF2vm;2012-01-10 18:34:44.347;146475;0,7584902567;39,1942216896802;149,99564376475;0,0655117197;14,6216504483769;1,0758480429202;0,0164413838431423
NULL;RIF2vm;2012-01-11 18:35:14.163;144770;0,0245840067;38,0604819999807;131,574183771881;0,0698867197;-5,16217322232905;3,47532368148909;0,0137081946249556
NULL;RIF2vm;2012-01-12 18:35:12.367;146265;0,0061465067;33,1278147875337;130,678871892827;0,0798867197;-7,60826614153045;3,19890386379291;0,0109760173477034
